latitude,longitude,Slope
41.99,128.375,0.004251284
41.99,128.385,0.001096698
41.99,128.395,0.00620389
41.99,128.405,0.00841276
41.99,128.415,0.015447212
41.99,128.425,0.009749766
41.99,128.435,0.009147744
41.99,128.445,0.008270525
41.99,128.455,0.005160406
41.99,128.465,0.00738031
41.99,128.475,0.013393811
41.99,128.485,0.009638522
41.99,128.495,0.007938206
41.99,128.505,0.008759039
41.99,128.515,0.009392116
41.99,128.525,0.044474494
41.99,128.535,0.031459853
41.99,128.545,0.002130974
41.99,128.555,0.009271863
41.99,128.565,0.009376019
41.99,128.575,0.015723519
41.99,128.585,0.041540489
41.99,128.595,0.019428561
41.99,128.605,0.004668522
41.99,128.615,0.01381402
41.99,128.625,0.007606566
41.99,128.635,0.01867773
41.99,128.645,0.041824054
41.99,128.655,0.048795152
41.99,128.665,0.118462585
41.99,128.675,0.124348447
41.99,128.685,0.090337999
41.99,128.695,0.152484357
41.99,128.705,0.121164232
41.99,128.715,0.028903836
41.99,128.725,0.013361031
41.99,128.735,0.005731436
41.99,128.745,0.025622575
41.99,128.755,0.020904437
41.99,128.765,0.019331014
41.99,128.775,0.09997493
41.99,128.785,0.0315791
41.99,128.795,0.01326148
41.99,128.805,0.015425883
41.99,128.815,0.007094811
41.99,128.825,0.024132663
41.99,128.835,0.205659449
41.99,128.845,0.155735284
41.99,128.855,0.015756134
41.99,128.865,0.021388315
41.99,128.875,0.015085458
41.99,128.885,0.00982794
41.99,128.895,0.038267262
41.99,128.905,0.007113189
41.99,128.915,0.011730713
41.99,128.925,0.047631826
41.99,128.935,0.222357884
41.99,128.945,0.241827056
41.99,128.955,0.266037911
41.99,128.965,0.061652575
41.99,128.975,0.162843615
41.99,128.985,0.163216069
41.99,128.995,0.154335484
41.99,129.005,0.252532542
41.99,129.015,0.167452142
41.99,129.025,0.154252946
41.99,129.035,0.15577358
41.99,129.045,0.202591762
41.99,129.055,0.16758056
41.99,129.065,0.214216903
41.99,129.075,0.082108349
41.99,129.085,0.196696907
41.99,129.095,0.161056742
41.99,129.105,0.209841654
41.99,129.115,0.155997336
41.99,129.125,0.090047158
41.99,129.135,0.328769654
41.99,129.145,0.055558432
41.99,129.155,0.099430487
41.99,129.165,0.145293429
41.99,129.175,0.141011253
41.99,129.185,0.137814105
41.99,129.195,0.143314108
41.99,129.205,0.058051378
41.99,129.215,0.191557616
41.99,129.225,0.09616068
41.99,129.235,0.148308814
41.99,129.245,0.204746515
41.99,129.255,0.141844898
41.99,129.265,0.117211685
41.99,129.275,0.164506048
41.99,129.285,0.137462914
41.99,129.295,0.124023274
41.99,129.305,0.121184006
41.99,129.315,0.137092307
41.99,129.325,0.215921104
41.99,129.335,0.129272625
41.99,129.345,0.103908509
41.99,129.355,0.123032004
41.99,129.365,0.138136804
41.99,129.375,0.030064499
41.99,129.385,0.129320264
41.99,129.395,0.166737095
41.99,129.405,0.119396478
41.99,129.415,0.12830168
41.99,129.425,0.146171972
41.99,129.435,0.053262874
41.99,129.445,0.165622503
41.99,129.455,0.028333053
41.99,129.465,0.072824031
41.99,129.475,0.087319508
41.99,129.485,0.159166113
41.99,129.495,0.236454204
41.99,129.505,0.238622531
41.99,129.515,0.184548423
41.99,129.525,0.127356738
41.99,129.535,0.249064177
41.99,129.545,0.143301472
41.99,129.555,0.104757741
41.99,129.565,0.332012296
41.99,129.575,0.264406115
41.99,129.585,0.083301008
41.99,129.595,0.083733253
41.99,129.605,0.207983851
41.99,129.615,0.14428328
41.99,129.625,0.163244918
41.99,129.635,0.174224675
41.99,129.645,0.115417749
41.99,129.655,0.128539652
41.99,129.665,0.178946897
41.99,129.675,0.153789893
41.99,129.685,0.053395618
41.99,129.695,0.127908155
41.99,129.705,0.075876199
41.99,129.715,0.061498184
41.99,129.725,0.190072536
41.99,129.735,0.290325493
41.99,129.745,0.185726151
41.99,129.755,0.082305603
41.99,129.765,0.212499276
41.99,129.775,0.179969862
41.99,129.785,0.072972178
41.99,129.795,0.120853081
41.99,129.805,0.2158207
41.99,129.815,0.134162605
41.99,129.825,0.078426369
41.99,129.835,0.125069052
41.99,129.845,0.113482349
41.99,129.855,0.079342976
41.99,129.865,0.131044954
41.99,129.875,0.119518623
41.99,129.885,0.177613884
41.99,129.895,0.124516971
41.99,129.905,0.110185459
41.99,129.915,0.024261322
41.99,129.925,0.076761648
41.99,129.935,0.011005662
41.99,129.945,0.008527561
41.99,129.955,0.005266806
41.99,129.965,0.02006191
41.99,129.975,0.001971627
41.99,129.985,0
41.99,129.995,0.000946992
42,128.155,0.763128817
42,128.165,0.069022678
42,128.175,0.059967607
42,128.185,0.026820645
42,128.195,0.033840753
42,128.205,0.032198895
42,128.215,0.051684547
42,128.225,0.029585436
42,128.235,0.023599431
42,128.245,0.023460582
42,128.255,0.020712871
42,128.265,0.016386133
42,128.275,0.018784486
42,128.285,0.032204386
42,128.295,0.026561253
42,128.305,0.0651282
42,128.315,0.021017516
42,128.325,0.026627202
42,128.335,0.038722575
42,128.345,0.011067604
42,128.355,0.010769073
42,128.365,0.009638283
42,128.375,0.006249149
42,128.385,0.005834023
42,128.395,0.006224119
42,128.405,0.002799253
42,128.415,0.002844731
42,128.425,0.004711918
42,128.435,0.001371384
42,128.445,0.018089438
42,128.455,0.004064532
42,128.465,0.000158915
42,128.475,0.826885581
42,128.485,0
42,128.495,0
42,128.505,0
42,128.515,0
42,128.525,0
42,128.535,0.82336688
42,128.545,0.667820871
42,128.555,0
42,128.565,0
42,128.575,0
42,128.585,0.000354919
42,128.595,0.036119197
42,128.605,0.019293074
42,128.615,0.037804898
42,128.625,0.00526535
42,128.635,0.055177167
42,128.645,0.121978484
42,128.655,0.07247068
42,128.665,0.132840216
42,128.675,0.099148683
42,128.685,0.089596577
42,128.695,0.154266164
42,128.705,0.112344764
42,128.715,0.058757495
42,128.725,0.026593866
42,128.735,0.101305172
42,128.745,0.050724879
42,128.755,0.025995292
42,128.765,0.012933243
42,128.775,0.059984449
42,128.785,0.030861635
42,128.795,0.023169193
42,128.805,0.013142693
42,128.815,0.004667143
42,128.825,0.012265637
42,128.835,0.021340819
42,128.845,0.052197184
42,128.855,0.085040875
42,128.865,0.011887861
42,128.875,0.015527607
42,128.885,0.020507907
42,128.895,0.019061472
42,128.905,0.020026248
42,128.915,0.013722195
42,128.925,0.010264319
42,128.935,0.02158186
42,128.945,0.254334331
42,128.955,0.12654689
42,128.965,0.026917635
42,128.975,0.196042061
42,128.985,0.110074304
42,128.995,0.162761092
42,129.005,0.171338782
42,129.015,0.189324453
42,129.025,0.256602317
42,129.035,0.128291309
42,129.045,0.223025143
42,129.055,0.142511621
42,129.065,0.113989085
42,129.075,0.206008226
42,129.085,0.107671633
42,129.095,0.17659691
42,129.105,0.198970497
42,129.115,0.14769417
42,129.125,0.076536819
42,129.135,0.128742903
42,129.145,0.049748551
42,129.155,0.109409951
42,129.165,0.098870389
42,129.175,0.134613335
42,129.185,0.240925804
42,129.195,0.053961504
42,129.205,0.18197456
42,129.215,0.102457449
42,129.225,0.171207994
42,129.235,0.238863066
42,129.245,0.245381355
42,129.255,0.139947563
42,129.265,0.248712331
42,129.275,0.142859071
42,129.285,0.252024472
42,129.295,0.098311566
42,129.305,0.032458022
42,129.315,0.143270165
42,129.325,0.237133682
42,129.335,0.12523216
42,129.345,0.093184255
42,129.355,0.167601526
42,129.365,0.203181282
42,129.375,0.055583302
42,129.385,0.085499547
42,129.395,0.150691837
42,129.405,0.094927758
42,129.415,0.117863201
42,129.425,0.111461133
42,129.435,0.167777285
42,129.445,0.028372867
42,129.455,0.037352178
42,129.465,0.097316228
42,129.475,0.101800479
42,129.485,0.173143744
42,129.495,0.154361546
42,129.505,0.109759659
42,129.515,0.152196065
42,129.525,0.11439459
42,129.535,0.115017794
42,129.545,0.23439306
42,129.555,0.256819159
42,129.565,0.28403464
42,129.575,0.220739484
42,129.585,0.182355419
42,129.595,0.184153825
42,129.605,0.155269116
42,129.615,0.108346798
42,129.625,0.139147609
42,129.635,0.339439243
42,129.645,0.143332079
42,129.655,0.228694022
42,129.665,0.023994507
42,129.675,0.173800215
42,129.685,0.182119712
42,129.695,0.087900616
42,129.705,0.033034407
42,129.715,0.00545596
42,129.725,0.195133075
42,129.735,0.230567172
42,129.745,0.216186583
42,129.755,0.149172828
42,129.765,0.147434041
42,129.775,0.134759173
42,129.785,0.134983286
42,129.795,0.152149051
42,129.805,0.082135543
42,129.815,0.047827255
42,129.825,0.115527503
42,129.835,0.016203534
42,129.845,0.126139045
42,129.855,0.143503025
42,129.865,0.068550996
42,129.875,0.080955088
42,129.885,0.065309942
42,129.895,0.138203621
42,129.905,0.063878886
42,129.915,0.161530286
42,129.925,0.019755179
42,129.935,0.047268048
42,129.945,0.012748688
42,129.955,0.005249098
42,129.965,0.002698824
42,129.975,0.000401568
42,129.985,0.112552948
42,129.995,0.091437243
42,130.005,0
42,130.025,0.008034784
42,130.035,0
42.01,128.155,0
42.01,128.165,0
42.01,128.175,0
42.01,128.185,0
42.01,128.195,0.850705028
42.01,128.205,0.088049829
42.01,128.215,0.076839544
42.01,128.225,0.050307218
42.01,128.235,0.042989969
42.01,128.245,0.032466557
42.01,128.255,0.073993623
42.01,128.265,0.113419339
42.01,128.275,0.037206128
42.01,128.285,0.045488361
42.01,128.295,0.057615194
42.01,128.305,0.037503034
42.01,128.315,0.037074484
42.01,128.325,0.025201388
42.01,128.335,0.016240539
42.01,128.345,0.018817384
42.01,128.355,0.022328116
42.01,128.365,0.00580144
42.01,128.375,0.007193273
42.01,128.385,0.005684705
42.01,128.395,0.000540637
42.01,128.405,0.012559975
42.01,128.415,0.011872159
42.01,128.425,0.009319098
42.01,128.435,0.017517019
42.01,128.445,0.01679372
42.01,128.455,0.007435333
42.01,128.465,0
42.01,128.475,0
42.01,128.575,0
42.01,128.585,0
42.01,128.595,0.04034153
42.01,128.605,0.018653564
42.01,128.615,0.047555704
42.01,128.625,0.025747469
42.01,128.635,0.042421546
42.01,128.645,0.109025605
42.01,128.655,0.106647991
42.01,128.665,0.084889658
42.01,128.675,0.775767744
42.01,128.685,0.131757453
42.01,128.695,0.147402272
42.01,128.705,0.086586274
42.01,128.715,0.126016691
42.01,128.725,0.075100698
42.01,128.735,0.060572688
42.01,128.745,0.026553063
42.01,128.755,0.034390215
42.01,128.765,0.028655924
42.01,128.775,0.025380585
42.01,128.785,0.009987751
42.01,128.795,0.005534044
42.01,128.805,0.0189353
42.01,128.815,0.01390587
42.01,128.825,0.007192163
42.01,128.835,0.015036137
42.01,128.845,0.006174896
42.01,128.855,0.122418195
42.01,128.865,0.204824641
42.01,128.875,0.189964369
42.01,128.885,0.128101319
42.01,128.895,0.038115315
42.01,128.905,0
42.01,128.915,0.73718977
42.01,128.925,0.159726664
42.01,128.935,0.031462852
42.01,128.945,0.020812951
42.01,128.955,0.012238638
42.01,128.965,0.297265142
42.01,128.975,0.378855973
42.01,128.985,0.195320085
42.01,128.995,0.147426173
42.01,129.005,0.130754113
42.01,129.015,0.147162631
42.01,129.025,0.041716512
42.01,129.035,0.098698571
42.01,129.045,0.118687838
42.01,129.055,0.150166467
42.01,129.065,0.112231828
42.01,129.075,0.158581987
42.01,129.085,0.133179262
42.01,129.095,0.087745361
42.01,129.105,0.139971167
42.01,129.115,0.160451397
42.01,129.125,0.184255734
42.01,129.135,0.086169489
42.01,129.145,0.195800826
42.01,129.155,0.133464426
42.01,129.165,0.109997377
42.01,129.175,0.136432052
42.01,129.185,0.256641388
42.01,129.195,0.135756031
42.01,129.205,0.080668002
42.01,129.215,0.139962852
42.01,129.225,0.14037022
42.01,129.235,0.172455579
42.01,129.245,0.172872663
42.01,129.255,0.190981939
42.01,129.265,0.05563879
42.01,129.275,0.185408533
42.01,129.285,0.221114457
42.01,129.295,0.168730676
42.01,129.305,0.151195094
42.01,129.315,0.111100286
42.01,129.325,0.124744236
42.01,129.335,0.143235341
42.01,129.345,0.123736493
42.01,129.355,0.171457753
42.01,129.365,0.212611198
42.01,129.375,0.22784549
42.01,129.385,0.098567277
42.01,129.395,0.117167294
42.01,129.405,0.046519503
42.01,129.415,0.129957005
42.01,129.425,0.076424688
42.01,129.435,0.229271635
42.01,129.445,0.151991189
42.01,129.455,0.183656573
42.01,129.465,0.119072258
42.01,129.475,0.079869583
42.01,129.485,0.122639239
42.01,129.495,0.23068805
42.01,129.505,0.107413322
42.01,129.515,0.206390426
42.01,129.525,0.162438914
42.01,129.535,0.179123476
42.01,129.545,0.145969272
42.01,129.555,0.123338677
42.01,129.565,0.244916022
42.01,129.575,0.181926191
42.01,129.585,0.26369676
42.01,129.595,0.143618762
42.01,129.605,0.165227547
42.01,129.615,0.104922988
42.01,129.625,0.079309188
42.01,129.635,0.274278253
42.01,129.645,0.201974198
42.01,129.655,0.301684141
42.01,129.665,0.118577592
42.01,129.675,0.1722707
42.01,129.685,0.075221419
42.01,129.695,0.00729385
42.01,129.705,0.015130359
42.01,129.715,0.035329007
42.01,129.725,0.140094087
42.01,129.735,0.235975355
42.01,129.745,0.164926127
42.01,129.755,0.14780663
42.01,129.765,0.02015882
42.01,129.775,0.1067077
42.01,129.785,0.061576098
42.01,129.795,0.150610849
42.01,129.805,0.093235262
42.01,129.815,0.115535572
42.01,129.825,0.054686714
42.01,129.835,0.10593012
42.01,129.845,0.104219109
42.01,129.855,0.070167907
42.01,129.865,0.041004524
42.01,129.875,0.048200656
42.01,129.885,0.073442161
42.01,129.895,0.078868948
42.01,129.905,0.136593431
42.01,129.915,0.149728954
42.01,129.925,0.054556422
42.01,129.935,0.012254848
42.01,129.945,0.004423702
42.01,129.955,0.119287819
42.01,129.965,0.014587292
42.01,129.975,0.043630078
42.01,129.985,0.057468109
42.01,129.995,0.062564366
42.01,130.025,0.049580131
42.01,130.035,0
42.02,128.165,0
42.02,128.175,0
42.02,128.185,0
42.02,128.195,0
42.02,128.205,0
42.02,128.215,0
42.02,128.225,0.027948249
42.02,128.235,0.02530586
42.02,128.245,0.027144544
42.02,128.255,0.031687338
42.02,128.265,0.017875429
42.02,128.275,0.014220059
42.02,128.285,0.103543609
42.02,128.295,0.010369466
42.02,128.305,0.028191419
42.02,128.315,0.032390226
42.02,128.325,0.016261147
42.02,128.335,0.012453931
42.02,128.345,0.008979767
42.02,128.355,0.006574592
42.02,128.365,0.002833607
42.02,128.375,0.020624507
42.02,128.385,0.008257307
42.02,128.395,0.003780316
42.02,128.405,0.004219771
42.02,128.415,0.010580443
42.02,128.425,0.014149394
42.02,128.435,0.006451362
42.02,128.445,0.04230158
42.02,128.455,0
42.02,128.465,0
42.02,128.585,0
42.02,128.595,0.661413968
42.02,128.605,0.047511436
42.02,128.615,0.019307585
42.02,128.625,0.038779911
42.02,128.635,0.036472838
42.02,128.645,0.016508659
42.02,128.655,0
42.02,128.665,0
42.02,128.685,0
42.02,128.695,0
42.02,128.705,0.104744844
42.02,128.715,0.099175766
42.02,128.725,0.120247297
42.02,128.735,0.106361628
42.02,128.745,0.149920642
42.02,128.755,0.060176734
42.02,128.765,0.040424421
42.02,128.775,0.045308176
42.02,128.785,0.032734398
42.02,128.795,0.02198636
42.02,128.805,0.003799814
42.02,128.815,0.006722651
42.02,128.825,0.011294172
42.02,128.835,0.093638562
42.02,128.845,0.027386663
42.02,128.855,0.032424685
42.02,128.865,0.033126298
42.02,128.875,0.595044494
42.02,128.885,0.074503444
42.02,128.895,0
42.02,128.905,0
42.02,128.915,0
42.02,128.925,0
42.02,128.935,0.733052671
42.02,128.945,0.122623071
42.02,128.955,0.013477084
42.02,128.965,0.347700655
42.02,128.975,0.104490682
42.02,128.985,0.206395075
42.02,128.995,0.126075521
42.02,129.005,0.231698394
42.02,129.015,0.136596829
42.02,129.025,0.151253372
42.02,129.035,0.168620735
42.02,129.045,0.11584612
42.02,129.055,0.118808173
42.02,129.065,0.082991712
42.02,129.075,0.15689747
42.02,129.085,0.118545398
42.02,129.095,0.066274397
42.02,129.105,0.178642944
42.02,129.115,0.147721708
42.02,129.125,0.19142206
42.02,129.135,0.059961814
42.02,129.145,0.208370507
42.02,129.155,0.226524577
42.02,129.165,0.128774181
42.02,129.175,0.2421785
42.02,129.185,0.093350083
42.02,129.195,0.162007958
42.02,129.205,0.167463973
42.02,129.215,0.071735471
42.02,129.225,0.112524606
42.02,129.235,0.156690821
42.02,129.245,0.215884194
42.02,129.255,0.006019098
42.02,129.265,0.155442938
42.02,129.275,0.124779999
42.02,129.285,0.129318595
42.02,129.295,0.145031303
42.02,129.305,0.14805989
42.02,129.315,0.187035143
42.02,129.325,0.132018372
42.02,129.335,0.060002469
42.02,129.345,0.064828403
42.02,129.355,0.017279228
42.02,129.365,0.177774966
42.02,129.375,0.169156
42.02,129.385,0.161595017
42.02,129.395,0.180092692
42.02,129.405,0.081850536
42.02,129.415,0.166558832
42.02,129.425,0.129027456
42.02,129.435,0.179509148
42.02,129.445,0.218379363
42.02,129.455,0.17785807
42.02,129.465,0.230262488
42.02,129.475,0.036907032
42.02,129.485,0.141135037
42.02,129.495,0.230944917
42.02,129.505,0.14945215
42.02,129.515,0.160668507
42.02,129.525,0.188414216
42.02,129.535,0.172555864
42.02,129.545,0.117548838
42.02,129.555,0.121254377
42.02,129.565,0.183879226
42.02,129.575,0.237041965
42.02,129.585,0.221923485
42.02,129.595,0.192670539
42.02,129.605,0.179243207
42.02,129.615,0.151385903
42.02,129.625,0.121755265
42.02,129.635,0.134252951
42.02,129.645,0.276711792
42.02,129.655,0.155992165
42.02,129.665,0.082428657
42.02,129.675,0.076598436
42.02,129.685,0.060087726
42.02,129.695,0.018167621
42.02,129.705,0.088848591
42.02,129.715,0.205954701
42.02,129.725,0.222345442
42.02,129.735,0.109504014
42.02,129.745,0.01938349
42.02,129.755,0.234457031
42.02,129.765,0.127218053
42.02,129.775,0.082773797
42.02,129.785,0.090128332
42.02,129.795,0.120406568
42.02,129.805,0.090752363
42.02,129.815,0.092372216
42.02,129.825,0.051337808
42.02,129.835,0.145967513
42.02,129.845,0.120850772
42.02,129.855,0.048873954
42.02,129.865,0.084433489
42.02,129.875,0.046629917
42.02,129.885,0.144617856
42.02,129.895,0.086148672
42.02,129.905,0.033079442
42.02,129.915,0.110606834
42.02,129.925,0.126518145
42.02,129.935,0.035610244
42.02,129.945,0.043660775
42.02,129.955,0.037517279
42.02,129.965,0.169699714
42.02,129.975,0.119615294
42.02,129.985,0.062466808
42.02,129.995,0.078807399
42.02,130.005,0.038533788
42.02,130.015,0.015478228
42.02,130.025,0.000817185
42.02,130.035,0.008388064
42.02,130.045,0
42.03,128.235,0
42.03,128.245,0.715567648
42.03,128.255,0.035716802
42.03,128.265,0.010809114
42.03,128.275,0.039344173
42.03,128.285,0.048131518
42.03,128.295,0.018810052
42.03,128.305,0.028332632
42.03,128.315,0.02218416
42.03,128.325,0.017522354
42.03,128.335,0.011920953
42.03,128.345,0.006759518
42.03,128.355,0.008811045
42.03,128.365,0.001675068
42.03,128.375,0.01912831
42.03,128.385,0.802831411
42.03,128.395,0.82247889
42.03,128.405,0.821721435
42.03,128.415,0
42.03,128.425,0
42.03,128.435,0
42.03,128.445,0
42.03,128.455,0
42.03,128.605,0
42.03,128.615,0
42.03,128.625,0.011613109
42.03,128.635,0.013532077
42.03,128.645,0
42.03,128.655,0
42.03,128.705,0
42.03,128.715,0.111110888
42.03,128.725,0.06786973
42.03,128.735,0.032537729
42.03,128.745,0.039646059
42.03,128.755,0.028460214
42.03,128.765,0.029078033
42.03,128.775,0.061294492
42.03,128.785,0.030302355
42.03,128.795,0.064660482
42.03,128.805,0.062920883
42.03,128.815,0.102651246
42.03,128.825,0
42.03,128.835,0
42.03,128.845,0
42.03,128.855,0
42.03,128.945,0.774301767
42.03,128.955,0.163076356
42.03,128.965,0.05406167
42.03,128.975,0.217568532
42.03,128.985,0.306099743
42.03,128.995,0.207105502
42.03,129.005,0.174919397
42.03,129.015,0.219088018
42.03,129.025,0.189976811
42.03,129.035,0.127872959
42.03,129.045,0.177308008
42.03,129.055,0.145519853
42.03,129.065,0.083454229
42.03,129.075,0.194746986
42.03,129.085,0.092367098
42.03,129.095,0.103255004
42.03,129.105,0.113743633
42.03,129.115,0.178905904
42.03,129.125,0.128373116
42.03,129.135,0.046628606
42.03,129.145,0.084936969
42.03,129.155,0.157328784
42.03,129.165,0.121350333
42.03,129.175,0.212297082
42.03,129.185,0.240181938
42.03,129.195,0.069265991
42.03,129.205,0.07587868
42.03,129.215,0.176702067
42.03,129.225,0.10027501
42.03,129.235,0.139765486
42.03,129.245,0.214844555
42.03,129.255,0.152915284
42.03,129.265,0.127062857
42.03,129.275,0.094681941
42.03,129.285,0.148171961
42.03,129.295,0.093238756
42.03,129.305,0.197100833
42.03,129.315,0.102920249
42.03,129.325,0.1076838
42.03,129.335,0.125303403
42.03,129.345,0.060440529
42.03,129.355,0.135039389
42.03,129.365,0.155968532
42.03,129.375,0.205984056
42.03,129.385,0.19105652
42.03,129.395,0.075607941
42.03,129.405,0.130167097
42.03,129.415,0.181220546
42.03,129.425,0.190671176
42.03,129.435,0.073097639
42.03,129.445,0.21825695
42.03,129.455,0.103060864
42.03,129.465,0.221825883
42.03,129.475,0.045884274
42.03,129.485,0.151349306
42.03,129.495,0.151125297
42.03,129.505,0.107488222
42.03,129.515,0.141422495
42.03,129.525,0.10654334
42.03,129.535,0.185306981
42.03,129.545,0.20488663
42.03,129.555,0.12829636
42.03,129.565,0.04314949
42.03,129.575,0.15778926
42.03,129.585,0.171496615
42.03,129.595,0.142054886
42.03,129.605,0.161442399
42.03,129.615,0.03435858
42.03,129.625,0.183448374
42.03,129.635,0.114095755
42.03,129.645,0.20215632
42.03,129.655,0.178450868
42.03,129.665,0.177643508
42.03,129.675,0.133584619
42.03,129.685,0.123636313
42.03,129.695,0.207419723
42.03,129.705,0.08580789
42.03,129.715,0.156971872
42.03,129.725,0.008137207
42.03,129.735,0.128268495
42.03,129.745,0.162992328
42.03,129.755,0.085201241
42.03,129.765,0.106000051
42.03,129.775,0.044549573
42.03,129.785,0.047000099
42.03,129.795,0.151832774
42.03,129.805,0.092211202
42.03,129.815,0.110268489
42.03,129.825,0.153343111
42.03,129.835,0.05263092
42.03,129.845,0.132066995
42.03,129.855,0.103889853
42.03,129.865,0.135082632
42.03,129.875,0.020194495
42.03,129.885,0.118145332
42.03,129.895,0.160572872
42.03,129.905,0.16500704
42.03,129.915,0.117003314
42.03,129.925,0.137350649
42.03,129.935,0.061259352
42.03,129.945,0.02498948
42.03,129.955,0.023466358
42.03,129.965,0.046824355
42.03,129.975,0.069984585
42.03,129.985,0.127762109
42.03,129.995,0.054187924
42.03,130.005,0.068609335
42.03,130.015,0.034378342
42.03,130.025,0.088005416
42.03,130.035,0.060281895
42.03,130.045,0
42.04,128.275,0
42.04,128.285,0
42.04,128.295,0
42.04,128.305,0
42.04,128.315,0
42.04,128.325,0
42.04,128.335,0
42.04,128.345,0
42.04,128.355,0
42.04,128.365,0
42.04,128.615,0
42.04,128.625,0
42.04,128.635,0
42.04,128.645,0
42.04,128.715,0
42.04,128.725,0
42.04,128.735,0.031592768
42.04,128.745,0.071990684
42.04,128.755,0.765582442
42.04,128.765,0
42.04,128.775,0
42.04,128.785,0
42.04,128.795,0
42.04,128.805,0
42.04,128.815,0
42.04,128.825,0
42.04,128.955,0.054770369
42.04,128.965,0.022170015
42.04,128.975,0.110337906
42.04,128.985,0.140589461
42.04,128.995,0.212953836
42.04,129.005,0.127159402
42.04,129.015,0.167560309
42.04,129.025,0.073302016
42.04,129.035,0.125123963
42.04,129.045,0.178375319
42.04,129.055,0.128300652
42.04,129.065,0.131872565
42.04,129.075,0.203751892
42.04,129.085,0.170168668
42.04,129.095,0.095423803
42.04,129.105,0.016283989
42.04,129.115,0.079052806
42.04,129.125,0.097251356
42.04,129.135,0.171131596
42.04,129.145,0.14137508
42.04,129.155,0.117793567
42.04,129.165,0.065366425
42.04,129.175,0.154909596
42.04,129.185,0.090349883
42.04,129.195,0.120603703
42.04,129.205,0.087432325
42.04,129.215,0.093805484
42.04,129.225,0.073274702
42.04,129.235,0.082316034
42.04,129.245,0.155461505
42.04,129.255,0.163496435
42.04,129.265,0.045173611
42.04,129.275,0.062798485
42.04,129.285,0.099576294
42.04,129.295,0.116173416
42.04,129.305,0.101959489
42.04,129.315,0.200800493
42.04,129.325,0.073585086
42.04,129.335,0.008019703
42.04,129.345,0.217894271
42.04,129.355,0.161524653
42.04,129.365,0.12786679
42.04,129.375,0.079400152
42.04,129.385,0.14754355
42.04,129.395,0.182157978
42.04,129.405,0.181668848
42.04,129.415,0.093796015
42.04,129.425,0.146835014
42.04,129.435,0.066006273
42.04,129.445,0.157563642
42.04,129.455,0.150904194
42.04,129.465,0.22975935
42.04,129.475,0.087727353
42.04,129.485,0.09621685
42.04,129.495,0.013994954
42.04,129.505,0.102220289
42.04,129.515,0.22273995
42.04,129.525,0.140278861
42.04,129.535,0.131563768
42.04,129.545,0.175716043
42.04,129.555,0.163037077
42.04,129.565,0.136173517
42.04,129.575,0.270208091
42.04,129.585,0.205028281
42.04,129.595,0.306716442
42.04,129.605,0.247419298
42.04,129.615,0.121331103
42.04,129.625,0.081010513
42.04,129.635,0.100257322
42.04,129.645,0.238111928
42.04,129.655,0.177772745
42.04,129.665,0.136171192
42.04,129.675,0.12213669
42.04,129.685,0.086689413
42.04,129.695,0.083013773
42.04,129.705,0.142151102
42.04,129.715,0.202790663
42.04,129.725,0.010591396
42.04,129.735,0.010885929
42.04,129.745,0.140388474
42.04,129.755,0.115782775
42.04,129.765,0.118003733
42.04,129.775,0.114315011
42.04,129.785,0.041873273
42.04,129.795,0.107693717
42.04,129.805,0.147036672
42.04,129.815,0.074709132
42.04,129.825,0.106734782
42.04,129.835,0.192305475
42.04,129.845,0.069497064
42.04,129.855,0.075605161
42.04,129.865,0.108589038
42.04,129.875,0.150540888
42.04,129.885,0.068000108
42.04,129.895,0.106587507
42.04,129.905,0.130126834
42.04,129.915,0.101881847
42.04,129.925,0.107170083
42.04,129.935,0.08371561
42.04,129.945,0.037257403
42.04,129.955,0.008764663
42.04,129.965,0.07568755
42.04,129.975,0.08601249
42.04,129.985,0.164870396
42.04,129.995,0.142467067
42.04,130.005,0.038389951
42.04,130.015,0.023835329
42.04,130.025,0.054251213
42.04,130.035,0.03116676
42.04,130.045,0.100742877
42.04,130.065,0.010215372
42.05,128.735,0
42.05,128.745,0
42.05,128.755,0
42.05,128.955,0.769711316
42.05,128.965,0.024615532
42.05,128.975,0.235251144
42.05,128.985,0.273917556
42.05,128.995,0.072067879
42.05,129.005,0.163649991
42.05,129.015,0.225580126
42.05,129.025,0.201468959
42.05,129.035,0.15796271
42.05,129.045,0.160044208
42.05,129.055,0.148552403
42.05,129.065,0.16310209
42.05,129.075,0.09861429
42.05,129.085,0.124833234
42.05,129.095,0.142140314
42.05,129.105,0.015678596
42.05,129.115,0.184498563
42.05,129.125,0.155704081
42.05,129.135,0.08418411
42.05,129.145,0.103913471
42.05,129.155,0.005038532
42.05,129.165,0.054471988
42.05,129.175,0.17131719
42.05,129.185,0.115357749
42.05,129.195,0.242451787
42.05,129.205,0.17142418
42.05,129.215,0.044068456
42.05,129.225,0.044864569
42.05,129.235,0.006905228
42.05,129.245,0.165935338
42.05,129.255,0.169995636
42.05,129.265,0.026504472
42.05,129.275,0.169415399
42.05,129.285,0.074973524
42.05,129.295,0.174950466
42.05,129.305,0.154858395
42.05,129.315,0.259583682
42.05,129.325,0.208641618
42.05,129.335,0.127908647
42.05,129.345,0.11899402
42.05,129.355,0.111950882
42.05,129.365,0.071273685
42.05,129.375,0.156438425
42.05,129.385,0.12926586
42.05,129.395,0.094120607
42.05,129.405,0.227442384
42.05,129.415,0.098543994
